timestamp,open,high,low,close,volume
2026-01-29 13:54:26.566798,935246.56925537,940218.368232945,932109.6767801776,936908.1654866084,37.74153381382524
2026-01-29 13:59:26.566798,944018.7326067268,944302.9471419974,943529.04819447,943973.3291155156,72.34918719856901
2026-01-29 14:04:26.566798,945813.2691739724,947826.1256946692,944996.39037979,946607.773913724,37.1996363750975
2026-01-29 14:09:26.566798,938416.1657577913,940891.296039124,935693.0715701056,937538.7945729536,27.96850410548722
2026-01-29 14:14:26.566798,937780.02888658,939304.6208817696,936153.7439110314,938061.685918939,81.58957034624187
2026-01-29 14:19:26.566798,929288.1683158212,934695.3799699136,926732.4272471484,930617.4346252338,37.42672852373214
2026-01-29 14:24:26.566798,919794.2168563168,920638.8297923158,917081.2350213378,918789.9036157893,61.4627732904756
2026-01-29 14:29:26.566798,904319.3140891246,905630.490064112,903285.964703679,904115.0499709712,101.76955953986123
2026-01-29 14:34:26.566798,913430.2682961484,915383.8506939092,913430.2682961484,914903.0047391256,57.71604101520341
2026-01-29 14:39:26.566798,914493.8968414128,915667.0577098944,911321.8677056064,914165.8059265058,58.33319336397864
2026-01-29 14:44:26.566798,918590.3425516126,920897.730571769,916708.831279878,918580.6142438006,64.5322332132382
2026-01-29 14:49:26.566798,920630.3363266896,920968.4478107626,920616.670134952,920764.9259780498,84.804450065633
2026-01-29 14:54:26.566798,927474.2755387902,931439.4607020866,923582.5634797307,926967.539548868,48.59088734215793
2026-01-29 14:59:26.566798,924082.446309886,924082.446309886,923135.0855315836,923524.9041717002,66.85637297767781
2026-01-29 15:04:26.566798,916699.3171812634,919469.4386436384,915524.5411058536,916968.3020703988,23.139275131564155
2026-01-29 15:09:26.566798,907427.6663632224,907427.6663632224,905822.3240378132,905913.3848195322,72.85032519475871
2026-01-29 15:14:26.566798,887399.2625771688,888623.3375641784,886103.1212999361,886990.4030824257,61.84005442949281
2026-01-29 15:19:26.566798,871333.5043797264,872499.5615210714,871333.5043797264,872274.0614362679,83.61665904042329
2026-01-29 15:24:26.566798,867174.9141263964,868806.1578170279,865236.1228928891,867592.7298883918,32.20327572526142
2026-01-29 15:29:26.566798,846922.6529054515,848073.3588768226,845837.7265514025,847064.4696840694,32.7934448664201
2026-01-29 15:34:26.566798,830515.9496763457,831616.998965046,827801.0165243852,829764.9919943678,45.4757195519177
2026-01-29 15:39:26.566798,843673.1224745901,844835.0447566932,840794.1477935233,842922.1600555542,55.98987693655134
2026-01-29 15:44:26.566798,846929.1431804184,847490.3270526135,845294.0036991754,845845.9993621832,3.354478143789443
2026-01-29 15:49:26.566798,840980.2665771648,841982.5196364555,838196.8100034477,840216.6357271647,16.829591730102848
2026-01-29 15:54:26.566798,871032.4862856268,873099.3761093334,864477.8845300722,869426.1315929504,34.14933327764057
2026-01-29 15:59:26.566798,848557.7462587822,849247.8627003526,846125.882336645,848279.0324474303,66.51639134316517
2026-01-29 16:04:26.566798,860600.1186908551,862219.2441594836,857953.9777463332,860870.251983656,77.28641206535166
2026-01-29 16:09:26.566798,859109.6013272062,860519.4515616396,858003.9002951146,859518.0346027068,25.431892881192415
2026-01-29 16:14:26.566798,869260.4842197805,872251.3527631998,867452.8251733432,869786.2680977669,63.94256518458907
2026-01-29 16:19:26.566798,870334.1929374789,871708.1968269363,870334.1929374789,871296.0522669422,29.7226497055202
2026-01-29 16:24:26.566798,846867.9247916358,849308.6350959347,845328.5594306085,847251.9757487836,40.20757632793482
2026-01-29 16:29:26.566798,849479.3792810284,850238.4185854534,846825.0315536896,848550.8816400416,39.62812379121657
2026-01-29 16:34:26.566798,853922.8969813299,853922.8969813299,852466.4890628263,852917.9792765082,64.18549269672367
2026-01-29 16:39:26.566798,826235.7027394718,826235.7027394718,823557.2935595642,825412.7859378905,35.10098478367569
2026-01-29 16:44:26.566798,848519.3953050034,850976.7686726626,848519.3953050034,849921.7889079863,26.38882157397901
2026-01-29 16:49:26.566798,853440.1346183668,855886.5844629825,850568.692488908,853983.9896360523,32.55705025476047
2026-01-29 16:54:26.566798,863315.051400412,863490.677136367,862158.4563982873,862721.7887415877,73.82790137850016
2026-01-29 16:59:26.566798,848505.2258960039,848776.8572869663,847263.22971654,847854.7378154277,55.32401841522315
2026-01-29 17:04:26.566798,858656.2188832185,858656.2188832185,854967.3012846046,856769.2115061245,70.111846472454
2026-01-29 17:09:26.566798,869700.973488463,871890.579360942,869700.973488463,870973.1511817336,56.44264814926529
2026-01-29 17:14:26.566798,875679.7392530178,875679.7392530178,872457.786742258,874379.659644596,63.1789974852536
2026-01-29 17:19:26.566798,875035.0124485239,875440.8661773443,872179.8327719896,874344.1838280065,47.661305951199886
2026-01-29 17:24:26.566798,862619.7071724457,866686.0338055732,858923.8748229984,862789.0983785175,44.25128220359843
2026-01-29 17:29:26.566798,860937.1218775535,864782.2456602402,854938.4309849296,860081.5200423632,58.75392840563392
2026-01-29 17:34:26.566798,853302.1393127354,855599.1164149011,852111.180855236,853586.3705074866,89.56423617535535
2026-01-29 17:39:26.566798,860393.082986726,863790.3581584941,858785.1360717667,861027.6927206615,47.10194724647068
2026-01-29 17:44:26.566798,849493.3221975869,853999.6876866897,847217.0946000969,850205.8770683492,34.977458016201794
