timestamp,open,high,low,close,volume
2024-01-01 00:00:00,100.0,100.53450713420196,99.87046229237986,100.50671415301122,2404.1677639819286
2024-01-01 00:01:00,100.50671415301122,102.1044630279496,100.30358701125662,102.04751208867154,7372.653200164409
2024-01-01 00:02:00,102.04751208867154,102.15824589388488,101.48448324051714,101.57862990914022,3738.1801866358396
2024-01-01 00:03:00,101.57862990914022,102.10938820770001,100.92351126683042,101.11570586937525,3621.0622617823774
2024-01-01 00:04:00,101.11570586937525,101.17925655108111,99.91989662140708,100.10168610337134,5104.629857953323
2024-01-01 00:05:00,100.10168610337134,100.22770911326808,98.57996887681466,98.69795645404471,5628.109945722505
2024-01-01 00:06:00,98.69795645404471,98.71985211990263,97.94454432250922,98.17053162529491,1585.4643368675156
2024-01-01 00:07:00,98.17053162529491,98.66748246191374,97.98451028346467,98.54917342037308,1879.0490260574547
2024-01-01 00:08:00,98.54917342037308,98.91425438842897,97.96340690532125,97.96605144494733,1309.4966900369654
2024-01-01 00:09:00,97.96605144494733,98.01100815487565,96.86416372220926,96.93965041729206,6962.700559185838
2024-01-01 00:10:00,96.93965041729206,97.53258704385513,96.68214263475338,97.1518160211804,9726.261649881028
2024-01-01 00:11:00,97.1518160211804,97.39535556662706,96.98048664871924,97.35278546847111,9296.868115208052
2024-01-01 00:12:00,97.35278546847111,97.41141203543205,96.9623615910334,97.24993392276657,8458.637582367364
2024-01-01 00:13:00,97.24993392276657,97.51186263473383,96.38955179912675,96.55961089914814,5884.264748424236
2024-01-01 00:14:00,96.55961089914814,96.95681631791953,96.4288842492309,96.88220108007219,1049.6990541124217
2024-01-01 00:15:00,96.88220108007219,97.59799064534691,96.71018703053049,97.48449475229413,7561.0645123688855
2024-01-01 00:16:00,97.48449475229413,97.54478157675615,96.61208570213206,96.67613623938306,3978.0822236738427
2024-01-01 00:17:00,96.67613623938306,97.66362678041205,96.5967876940612,97.62892318918047,3926.6498982407234
2024-01-01 00:18:00,97.62892318918047,98.69894098384101,97.61486264792325,98.43194629253686,2076.3482134447154
2024-01-01 00:19:00,98.43194629253686,99.62306917383215,98.27532227259128,99.42958645024714,6051.494778125466
2024-01-01 00:20:00,99.42958645024714,99.74073019352632,98.88308192517658,99.40390772636364,1228.7721406968567
2024-01-01 00:21:00,99.40390772636364,100.51525645674849,99.19665224529261,100.23085132418609,5577.136220482325
2024-01-01 00:22:00,100.23085132418609,100.30243871830847,99.72505542583613,100.02069540601906,3059.183489424602
2024-01-01 00:23:00,100.02069540601906,100.06313647189492,99.4273625910998,99.51231999916007,2450.9915852860395
2024-01-01 00:24:00,99.51231999916007,100.49924417369377,99.4068846653199,100.43320911580676,9033.0309864098
2024-01-01 00:25:00,100.43320911580676,101.23574634535855,100.39794635444129,100.9587433911404,9064.82169931144
2024-01-01 00:26:00,100.9587433911404,101.0249041082951,100.18142971374166,100.26005528396232,8362.132893302438
2024-01-01 00:27:00,100.26005528396232,100.79247147859705,98.73448414016107,98.8027603934044,2998.970294236572
2024-01-01 00:28:00,98.8027603934044,98.96129481100436,98.44226435906454,98.47402926684639,5669.115595690295
2024-01-01 00:29:00,98.47402926684639,99.06826406621728,98.19752231900603,98.88176182876556,9746.038744488646
2024-01-01 00:30:00,98.88176182876556,98.88700530620021,96.98265124345053,96.99433522179753,1463.3087612499041
2024-01-01 00:31:00,96.99433522179753,99.48821102292882,96.94408659939783,99.39323996722818,3156.057016002752
2024-01-01 00:32:00,99.39323996722818,99.62555736050328,99.14155655381478,99.3686781386649,3138.737895931597
2024-01-01 00:33:00,99.3686781386649,100.28636823158077,99.09362251363797,100.1258009215476,6690.752475342215
2024-01-01 00:34:00,100.1258009215476,101.16466918227945,99.9274444357564,100.72340886707218,1366.9762739928751
2024-01-01 00:35:00,100.72340886707218,101.06719900412004,99.9880840053814,100.16308683036614,1149.2904603507054
2024-01-01 00:36:00,100.16308683036614,100.17682178876383,98.41038218520549,98.61991078014367,7218.439642922193
2024-01-01 00:37:00,98.61991078014367,99.21981792491533,98.58816752064882,99.09682920377561,2237.6884973139395
2024-01-01 00:38:00,99.09682920377561,99.16065975390471,98.17057250272228,98.33055970935659,8354.999801810944
2024-01-01 00:39:00,98.33055970935659,98.59878316000855,96.63681885345366,97.13007699371528,3176.670618104065
2024-01-01 00:40:00,97.13007699371528,97.54450128100025,96.88978675814523,97.39221435956156,7533.601109832154
2024-01-01 00:41:00,97.39221435956156,97.51252117880806,95.88197185879605,96.11593164585747,1757.2596849554395
2024-01-01 00:42:00,96.11593164585747,96.54496986372958,95.75727033509793,96.40723257713064,6867.651335523405
2024-01-01 00:43:00,96.40723257713064,97.0159901523985,96.22319169807434,96.87368250647879,3135.2417874712005
2024-01-01 00:44:00,96.87368250647879,98.16660723999375,96.68703091992133,98.00574407747118,6918.51603070309
2024-01-01 00:45:00,98.00574407747118,98.59088030542962,97.97715347871167,98.42009367073292,4309.442227534902
2024-01-01 00:46:00,98.42009367073292,98.58067792006062,97.53943151172017,97.55447474524787,9028.41899659402
2024-01-01 00:47:00,97.55447474524787,98.13382903824579,97.44951393405962,97.89703920983783,5523.733837946729
2024-01-01 00:48:00,97.89703920983783,98.42963222495585,97.52554770781586,97.64773770995234,3526.951261967702
2024-01-01 00:49:00,97.64773770995234,97.65593622660116,96.79392606727338,96.82050752127293,2593.9961146634405
2024-01-01 00:50:00,96.82050752127293,96.9587673016898,96.52238916865664,96.6138317691514,9672.579793803276
2024-01-01 00:51:00,96.6138317691514,96.70125998914668,96.40307716890445,96.55313034917471,4465.879557417327
2024-01-01 00:52:00,96.55313034917471,96.71850631801308,96.09049912383246,96.1316614985118,9425.39296744703
2024-01-01 00:53:00,96.1316614985118,96.25280179994438,94.60896557664658,94.94372527875454,1874.588443936917
2024-01-01 00:54:00,94.94372527875454,95.22566893021047,94.87578594905631,95.00848517701206,7273.141668957412
2024-01-01 00:55:00,95.00848517701206,95.7340468503268,94.745880849112,95.5507789091393,3642.3265983804404
2024-01-01 00:56:00,95.5507789091393,96.15115499953846,95.4523524939355,96.05245419650485,8184.656610700977
2024-01-01 00:57:00,96.05245419650485,100.02824722851621,95.86261562454024,99.76270259229996,8162.13402492491
2024-01-01 00:58:00,99.76270259229996,99.91413623354151,99.30443019947212,99.45815774366365,6204.5212689655655
2024-01-01 00:59:00,99.45815774366365,99.4660420189983,99.12645622205937,99.23256813598019,5883.801712368189
2024-01-01 01:00:00,99.23256813598019,100.24578138413769,99.13890611392522,99.92348500379728,2143.544613866963
2024-01-01 01:01:00,99.92348500379728,101.33685891926896,99.89779447594162,101.0215947387571,2942.3892474715885
2024-01-01 01:02:00,101.0215947387571,101.06532872258605,100.28472772715875,100.29386887943058,5865.716094490958
2024-01-01 01:03:00,100.29386887943058,100.56735732014073,99.4852093737886,99.65038306807283,9782.668715162812
2024-01-01 01:04:00,99.65038306807283,99.68754355585575,97.51304907488917,97.64228576110065,4950.7427863507255
2024-01-01 01:05:00,97.64228576110065,98.6364096373599,97.31785916446975,98.48438538236138,2559.648880637612
2024-01-01 01:06:00,98.48438538236138,98.61307083820607,97.68036429656097,98.0264868503004,6941.776390459581
2024-01-01 01:07:00,98.0264868503004,98.50755585963539,97.70273457877768,98.43327884262669,6505.486716109171
2024-01-01 01:08:00,98.43327884262669,98.52860833766577,96.7019086148518,96.94755649527232,1129.5413976678028
2024-01-01 01:09:00,96.94755649527232,96.99358563641353,95.91074259307291,96.27118299594129,1880.5074458590134
2024-01-01 01:10:00,96.27118299594129,96.46842101609663,93.11334500000325,93.1604037018953,4586.542609576361
2024-01-01 01:11:00,93.1604037018953,93.44790931266836,91.76378008567,92.00727989262269,1407.7360879484006
2024-01-01 01:12:00,92.00727989262269,93.61061105899482,91.79324082681174,93.34255696970062,6928.242684570505
2024-01-01 01:13:00,93.34255696970062,93.39924647973587,93.33118847966243,93.36144302620956,6271.98023146117
2024-01-01 01:14:00,93.36144302620956,93.60054826322283,93.06529738897123,93.47676060212379,5124.27601442365
2024-01-01 01:15:00,93.47676060212379,93.6051693501193,92.315932817865,92.32903844764965,4474.923740206968
2024-01-01 01:16:00,92.32903844764965,92.71302953825578,92.29060699313956,92.59770844109026,8603.87779872509
2024-01-01 01:17:00,92.59770844109026,92.71294391224467,92.08494375981896,92.15046064384714,7270.634488277356
2024-01-01 01:18:00,92.15046064384714,93.04581186109243,92.00064940646526,92.98866111907473,3538.3111531417585
2024-01-01 01:19:00,92.98866111907473,93.68671031390892,92.85659342301294,93.58344341531094,8261.512653405376
2024-01-01 01:20:00,93.58344341531094,93.60540321638483,93.33413083703154,93.57324132829213,4067.2318622771604
2024-01-01 01:21:00,93.57324132829213,93.86385357339934,92.94727027169633,93.02904612912047,7790.885866762141
2024-01-01 01:22:00,93.02904612912047,94.25678285820399,92.9021632602715,94.25282351544688,4502.815108607469
