timestamp,open,high,low,close,volume
2025-11-07 12:34:26.566798,45401.53343041337,45461.459434273616,45237.998446713165,45341.06808633041,61.13736633657972
2025-11-07 12:39:26.566798,45307.91288109055,45307.91288109055,45250.67146624612,45251.65470519378,50.361869631210055
2025-11-07 12:44:26.566798,45644.78111646042,45780.01768000866,45578.57772406604,45698.00147847099,66.89482222246835
2025-11-07 12:49:26.566798,46845.07818360876,47005.78493077381,46581.65030770274,46758.68498054365,55.35937598421476
2025-11-07 12:54:26.566798,46596.28690246721,46656.32135829189,46541.79447670499,46599.402205664854,58.84813527651406
2025-11-07 12:59:26.566798,46455.88599518779,46547.81509653049,46322.14254020757,46440.67346200943,20.201277002948572
2025-11-07 13:04:26.566798,47607.64884579667,47646.17688041653,47505.90011980477,47558.657823446396,12.90781378203178
2025-11-07 13:09:26.566798,48201.77213007328,48201.77213007328,48096.861525621505,48114.10472540345,58.64886220848625
2025-11-07 13:14:26.566798,47729.81208643833,47959.2623509741,47704.08693867501,47781.247741954125,42.29789246311094
2025-11-07 13:19:26.566798,48125.185483304645,48207.06646448827,48125.185483304645,48176.51475298855,63.27786252192271
2025-11-07 13:24:26.566798,47866.66096224386,48018.72937524449,47760.784323211185,47847.57278580897,11.74643197068687
2025-11-07 13:29:26.566798,47524.70734569731,47664.20424064248,47378.918255229706,47519.22874596696,54.083191204840915
2025-11-07 13:34:26.566798,47643.82992526943,47767.95301178621,47562.73146043237,47696.77945283489,72.66695987206585
2025-11-07 13:39:26.566798,46293.41106866789,46362.96601368179,46293.41106866789,46352.010855918765,74.4525055255185
2025-11-07 13:44:26.566798,45242.94398652593,45242.94398652593,45150.29759875851,45172.60900776466,87.74211965906491
2025-11-07 13:49:26.566798,44772.305550182136,44885.905813924044,44743.67226743339,44797.69086079469,35.81617454972555
2025-11-07 13:54:26.566798,44112.90522794277,44207.83608746241,44073.41370296068,44126.659693728216,60.9795692840741
2025-11-07 13:59:26.566798,44333.317605714066,44473.89118150292,44236.50660483813,44339.58470474565,26.349599555447362
2025-11-07 14:04:26.566798,43750.605885408666,43828.429533110095,43626.61114421954,43744.13194593753,32.38101180004889
2025-11-07 14:09:26.566798,42874.50019204618,43072.58197574076,42567.55414697063,42831.46180044562,54.89218343620954
2025-11-07 14:14:26.566798,43790.39596811076,44023.72268956548,43629.08510498928,43787.905664516686,81.52715092581846
2025-11-07 14:19:26.566798,43674.604857907114,43866.91853703737,43413.891271594934,43644.22662517649,69.71241826673194
2025-11-07 14:24:26.566798,43682.48930342935,43926.097481859746,43580.171104918096,43692.82633072434,76.36122579674783
2025-11-07 14:29:26.566798,42805.195781312665,42903.5781664325,42657.64027287541,42773.24150726857,68.31991126305681
2025-11-07 14:34:26.566798,42493.20403003341,42523.46217582628,42350.509329621746,42429.63122377379,63.9137342215225
2025-11-07 14:39:26.566798,42551.33695259392,42633.883792762004,42384.24867785162,42504.53629635124,101.75660995520998
2025-11-07 14:44:26.566798,41747.59509691556,41799.397883932084,41747.59509691556,41781.17599108369,53.81739357263136
2025-11-07 14:49:26.566798,41993.546988841976,42101.803213222935,41943.701527406876,42021.49920857996,48.062465456213324
2025-11-07 14:54:26.566798,41679.29111265324,41720.54029726121,41579.34329943222,41648.76818911977,65.33436565240561
2025-11-07 14:59:26.566798,41532.01819348683,41613.43543779971,41305.5889437549,41471.082894498155,52.45664639192673
2025-11-07 15:04:26.566798,41089.58464911549,41106.2629759408,41089.58464911549,41102.5756513178,29.706786258108227
2025-11-07 15:09:26.566798,42182.66116462083,42349.16565660408,42182.66116462083,42264.81571826703,51.80849855930845
2025-11-07 15:14:26.566798,42256.659239174885,42349.77528671035,42132.25992721021,42260.48555592949,35.978209972477714
2025-11-07 15:19:26.566798,41688.60833908208,41688.60833908208,41507.827115409586,41599.445502690665,33.88428206052214
2025-11-07 15:24:26.566798,42195.454504088586,42195.454504088586,42115.83827653684,42120.097900973895,30.426599159560613
2025-11-07 15:29:26.566798,41309.390160677416,41402.53338851813,41309.390160677416,41359.92251823168,61.52189456289662
2025-11-07 15:34:26.566798,41441.08629738282,41650.39843110018,41376.77002082925,41493.85362196752,63.01185239927486
2025-11-07 15:39:26.566798,40340.79883544841,40340.79883544841,40215.621400254946,40295.92144188204,72.26520129204279
2025-11-07 15:44:26.566798,39514.122819114746,39570.463666079995,39434.90618846943,39505.008770380504,42.46790512116939
2025-11-07 15:49:26.566798,39667.9060942179,39730.97149703824,39586.44944540865,39625.798630986654,68.44855501236621
2025-11-07 15:54:26.566798,40118.886813048244,40180.23939057864,40002.05963600037,40071.18051050066,34.191425713010645
2025-11-07 15:59:26.566798,40177.798344855786,40383.51404880254,40087.110500129274,40178.33458358282,10.034266469245253
2025-11-07 16:04:26.566798,40145.18081424755,40192.772656064895,40040.96897672523,40112.707741793085,46.80909440230792
2025-11-07 16:09:26.566798,39903.02847202092,39958.93803958204,39903.02847202092,39935.93838761385,87.10528219152727
2025-11-07 16:14:26.566798,39125.12206225177,39175.38056007626,38931.99681988137,39063.9012991786,28.262353868112903
2025-11-07 16:19:26.566798,38640.44162969681,38699.87481580475,38601.7639513176,38648.23612972624,24.11158056826611
2025-11-07 16:24:26.566798,38377.483965884305,38399.774808841474,38359.378639555565,38385.95185009656,55.84505219152538
2025-11-07 16:29:26.566798,39005.21181858358,39049.46507025025,38954.543185766386,39003.38311146178,36.95971752286846
2025-11-07 16:34:26.566798,39275.37286477855,39275.37286477855,39198.656438344675,39208.85692182387,48.32740630322155
2025-11-07 16:39:26.566798,38208.10248945633,38221.33723754251,38092.13790209842,38189.3645080597,13.306232990955088
2025-11-07 16:44:26.566798,38348.68459018247,38391.33126576902,38348.68459018247,38379.30263365985,56.65614250501493
2025-11-07 16:49:26.566798,38113.876859552714,38245.4348305654,38080.84950034662,38162.069838612966,52.94610427936891
2025-11-07 16:54:26.566798,37779.780722281655,37844.17137970221,37719.563366628136,37780.31712986,54.80811223832238
2025-11-07 16:59:26.566798,38137.76689931393,38147.697242169714,38096.99345978084,38132.36514842595,30.933990591311318
2025-11-07 17:04:26.566798,38696.418575248266,38842.29952919468,38643.688966088215,38730.53834306102,55.21967700032141
2025-11-07 17:09:26.566798,39346.81538268262,39349.9408364899,39173.23253316643,39279.29735106519,28.8882001477526
2025-11-07 17:14:26.566798,38820.791381511146,38942.2927979695,38699.06004669848,38791.817385681956,59.95625532826618
2025-11-07 17:19:26.566798,38623.639321886585,38804.197776549525,38537.47768033106,38616.17177480719,47.82913336954805
2025-11-07 17:24:26.566798,38744.74839855448,38845.34952045446,38744.74839855448,38812.41222199555,55.241163651148696
2025-11-07 17:29:26.566798,39415.0828550103,39415.0828550103,39385.275035619394,39388.475558667524,12.803696477253453
2025-11-07 17:34:26.566798,39100.64867947995,39207.71618892863,38999.26576395003,39110.29225728515,79.8714232511576
2025-11-07 17:39:26.566798,39018.86300170595,39096.3036140714,38944.285454014185,39005.42647320988,74.45088305865978
2025-11-07 17:44:26.566798,38367.76861599083,38444.63561633823,38327.24332216015,38367.308359114766,34.33019316649901
2025-11-07 17:49:26.566798,37749.17050187738,37749.17050187738,37659.654106806025,37688.788117844866,88.54533455483751
2025-11-07 17:54:26.566798,38101.85554574739,38185.645898674105,38088.183306909945,38154.760746474836,73.49362265056064
2025-11-07 17:59:26.566798,38964.01413234685,38973.911427179366,38887.725176182365,38942.80925778748,52.27987178783386
2025-11-07 18:04:26.566798,38913.99714879738,38948.13573558942,38844.62453823132,38904.65809229478,51.94569330252517
2025-11-07 18:09:26.566798,39482.45273844271,39537.292105919645,39459.434283297465,39498.66928005653,47.51423081034009
2025-11-07 18:14:26.566798,39672.462563044915,39821.521674101066,39516.78680309563,39717.485145291,85.56155753503282
2025-11-07 18:19:26.566798,39289.818636590004,39405.94446516825,39237.54736114895,39338.93442455113,45.31481085597776
